file,congress,statename,id,district,startcong,endcong
districtShapes/districts010.dbf,10,North Carolina,037008012006,6,8,12
districtShapes/districts010.dbf,10,North Carolina,037008012007,7,8,12
districtShapes/districts010.dbf,10,North Carolina,037008012008,8,8,12
districtShapes/districts010.dbf,10,North Carolina,037008012009,9,8,12
districtShapes/districts010.dbf,10,Pennsylvania,042008012001,1,8,12
districtShapes/districts010.dbf,10,Pennsylvania,042008012010,10,8,12
districtShapes/districts010.dbf,10,Pennsylvania,042008012011,11,8,12
districtShapes/districts010.dbf,10,Pennsylvania,042008012002,2,8,12
districtShapes/districts010.dbf,10,Pennsylvania,042008012003,3,8,12
districtShapes/districts010.dbf,10,Pennsylvania,042008012004,4,8,12
districtShapes/districts010.dbf,10,Pennsylvania,042008012005,5,8,12
districtShapes/districts010.dbf,10,Pennsylvania,042008012006,6,8,12
districtShapes/districts010.dbf,10,Pennsylvania,042008012007,7,8,12
districtShapes/districts010.dbf,10,New York,036009010010,10,9,10
districtShapes/districts010.dbf,10,New York,036009010011,11,9,10
districtShapes/districts010.dbf,10,New York,036009010012,12,9,10
districtShapes/districts010.dbf,10,New York,036009010013,13,9,10
districtShapes/districts010.dbf,10,New York,036009010014,14,9,10
districtShapes/districts010.dbf,10,New York,036009010015,15,9,10
districtShapes/districts010.dbf,10,Pennsylvania,042008012008,8,8,12
districtShapes/districts010.dbf,10,Pennsylvania,042008012009,9,8,12
districtShapes/districts010.dbf,10,Rhode Island,044003027000,0,3,27
districtShapes/districts010.dbf,10,South Carolina,045008012001,1,8,12
districtShapes/districts010.dbf,10,South Carolina,045008012002,2,8,12
districtShapes/districts010.dbf,10,South Carolina,045008012003,3,8,12
districtShapes/districts010.dbf,10,South Carolina,045008012004,4,8,12
districtShapes/districts010.dbf,10,South Carolina,045008012005,5,8,12
districtShapes/districts010.dbf,10,South Carolina,045008012006,6,8,12
districtShapes/districts010.dbf,10,South Carolina,045008012007,7,8,12
districtShapes/districts010.dbf,10,South Carolina,045008012008,8,8,12
districtShapes/districts010.dbf,10,Virginia,051010012011,11,10,12
districtShapes/districts010.dbf,10,Virginia,051010012012,12,10,12
districtShapes/districts010.dbf,10,Virginia,051010012013,13,10,12
districtShapes/districts010.dbf,10,Virginia,051010012014,14,10,12
districtShapes/districts010.dbf,10,Virginia,051010012015,15,10,12
districtShapes/districts010.dbf,10,Virginia,051010012016,16,10,12
districtShapes/districts010.dbf,10,Virginia,051010012017,17,10,12
districtShapes/districts010.dbf,10,Virginia,051010012018,18,10,12
districtShapes/districts010.dbf,10,Virginia,051010012019,19,10,12
districtShapes/districts010.dbf,10,Virginia,051010012002,2,10,12
districtShapes/districts010.dbf,10,Virginia,051010012020,20,10,12
districtShapes/districts010.dbf,10,Virginia,051010012021,21,10,12
districtShapes/districts010.dbf,10,Virginia,051010012022,22,10,12
districtShapes/districts010.dbf,10,Virginia,051010012003,3,10,12
districtShapes/districts010.dbf,10,Virginia,051010012004,4,10,12
districtShapes/districts010.dbf,10,Virginia,051010012005,5,10,12
districtShapes/districts010.dbf,10,Virginia,051010012006,6,10,12
districtShapes/districts010.dbf,10,Virginia,051010012007,7,10,12
districtShapes/districts010.dbf,10,Virginia,051010012008,8,10,12
districtShapes/districts010.dbf,10,Virginia,051010012009,9,10,12
districtShapes/districts010.dbf,10,Tennessee,0470100100-1,-1,10,10
districtShapes/districts010.dbf,10,Tennessee,047010010001,1,10,10
districtShapes/districts010.dbf,10,Tennessee,047010010002,2,10,10
districtShapes/districts010.dbf,10,Tennessee,047010010003,3,10,10
districtShapes/districts011.dbf,11,Ohio,039009012000,0,9,12
districtShapes/districts011.dbf,11,Massachusetts,025008012011,11,8,12
districtShapes/districts011.dbf,11,Vermont,050008012001,1,8,12
districtShapes/districts011.dbf,11,Vermont,050008012002,2,8,12
districtShapes/districts011.dbf,11,Vermont,050008012003,3,8,12
districtShapes/districts011.dbf,11,Vermont,050008012004,4,8,12
districtShapes/districts011.dbf,11,Virginia,051010012001,1,10,12
districtShapes/districts011.dbf,11,Virginia,051010012010,10,10,12
districtShapes/districts011.dbf,11,Connecticut,009008024000,0,8,24
districtShapes/districts011.dbf,11,Georgia,0130100120-1,-1,10,12
districtShapes/districts011.dbf,11,Georgia,013010012000,0,10,12
districtShapes/districts011.dbf,11,Delaware,010001012000,0,1,12
districtShapes/districts011.dbf,11,Kentucky,021008012001,1,8,12
districtShapes/districts011.dbf,11,Kentucky,021008012002,2,8,12
districtShapes/districts011.dbf,11,Kentucky,021008012003,3,8,12
districtShapes/districts011.dbf,11,Kentucky,021008012004,4,8,12
districtShapes/districts011.dbf,11,Kentucky,021008012005,5,8,12
districtShapes/districts011.dbf,11,Kentucky,021008012006,6,8,12
districtShapes/districts011.dbf,11,Maryland,024008022001,1,8,22
districtShapes/districts011.dbf,11,Maryland,024008022002,2,8,22
districtShapes/districts011.dbf,11,Maryland,024008022003,3,8,22
districtShapes/districts011.dbf,11,Maryland,024008022004,4,8,22
districtShapes/districts011.dbf,11,Maryland,024008022005,5,8,22
districtShapes/districts011.dbf,11,Maryland,024008022006,6,8,22
districtShapes/districts011.dbf,11,Maryland,024008022007,7,8,22
districtShapes/districts011.dbf,11,Maryland,024008022008,8,8,22
districtShapes/districts011.dbf,11,Massachusetts,025008012010,10,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012012,12,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012013,13,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012014,14,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012015,15,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012016,16,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012017,17,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012001,1,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012002,2,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012003,3,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012004,4,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012005,5,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012006,6,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012007,7,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012008,8,8,12
districtShapes/districts011.dbf,11,Massachusetts,025008012009,9,8,12
districtShapes/districts011.dbf,11,New Hampshire,033008012000,0,8,12
districtShapes/districts011.dbf,11,New Jersey,034008012000,0,8,12
districtShapes/districts011.dbf,11,New York,036011012001,1,11,12
districtShapes/districts011.dbf,11,New York,036011012010,10,11,12
districtShapes/districts011.dbf,11,New York,036011012011,11,11,12
districtShapes/districts011.dbf,11,New York,036011012012,12,11,12
districtShapes/districts011.dbf,11,New York,036011012013,13,11,12
districtShapes/districts011.dbf,11,New York,036011012014,14,11,12
districtShapes/districts011.dbf,11,New York,036011012015,15,11,12
districtShapes/districts011.dbf,11,New York,036011012002,2,11,12
districtShapes/districts011.dbf,11,New York,036011012003,3,11,12
districtShapes/districts011.dbf,11,New York,036011012004,4,11,12
districtShapes/districts011.dbf,11,New York,036011012005,5,11,12
districtShapes/districts011.dbf,11,New York,036011012006,6,11,12
districtShapes/districts011.dbf,11,New York,036011012007,7,11,12
districtShapes/districts011.dbf,11,New York,036011012008,8,11,12
districtShapes/districts011.dbf,11,New York,036011012009,9,11,12
districtShapes/districts011.dbf,11,North Carolina,037008012001,1,8,12
districtShapes/districts011.dbf,11,North Carolina,037008012010,10,8,12
districtShapes/districts011.dbf,11,North Carolina,037008012011,11,8,12
districtShapes/districts011.dbf,11,North Carolina,037008012012,12,8,12
districtShapes/districts011.dbf,11,North Carolina,037008012002,2,8,12
districtShapes/districts011.dbf,11,North Carolina,037008012003,3,8,12
districtShapes/districts011.dbf,11,North Carolina,037008012004,4,8,12
districtShapes/districts011.dbf,11,North Carolina,037008012005,5,8,12
districtShapes/districts011.dbf,11,North Carolina,037008012006,6,8,12
districtShapes/districts011.dbf,11,North Carolina,037008012007,7,8,12
districtShapes/districts011.dbf,11,North Carolina,037008012008,8,8,12
districtShapes/districts011.dbf,11,North Carolina,037008012009,9,8,12
districtShapes/districts011.dbf,11,Pennsylvania,042008012001,1,8,12
districtShapes/districts011.dbf,11,Pennsylvania,042008012010,10,8,12
districtShapes/districts011.dbf,11,Pennsylvania,042008012011,11,8,12
districtShapes/districts011.dbf,11,Pennsylvania,042008012002,2,8,12
districtShapes/districts011.dbf,11,Pennsylvania,042008012003,3,8,12
districtShapes/districts011.dbf,11,Pennsylvania,042008012004,4,8,12
districtShapes/districts011.dbf,11,Pennsylvania,042008012005,5,8,12
districtShapes/districts011.dbf,11,Pennsylvania,042008012006,6,8,12
districtShapes/districts011.dbf,11,Pennsylvania,042008012007,7,8,12
districtShapes/districts011.dbf,11,Pennsylvania,042008012008,8,8,12
districtShapes/districts011.dbf,11,Pennsylvania,042008012009,9,8,12
districtShapes/districts011.dbf,11,Rhode Island,044003027000,0,3,27
districtShapes/districts011.dbf,11,South Carolina,045008012001,1,8,12
districtShapes/districts011.dbf,11,South Carolina,045008012002,2,8,12
districtShapes/districts011.dbf,11,South Carolina,045008012003,3,8,12
districtShapes/districts011.dbf,11,South Carolina,045008012004,4,8,12
districtShapes/districts011.dbf,11,South Carolina,045008012005,5,8,12
districtShapes/districts011.dbf,11,South Carolina,045008012006,6,8,12
districtShapes/districts011.dbf,11,South Carolina,045008012007,7,8,12
districtShapes/districts011.dbf,11,South Carolina,045008012008,8,8,12
districtShapes/districts011.dbf,11,Virginia,051010012011,11,10,12
districtShapes/districts011.dbf,11,Virginia,051010012012,12,10,12
districtShapes/districts011.dbf,11,Virginia,051010012013,13,10,12
districtShapes/districts011.dbf,11,Virginia,051010012014,14,10,12
districtShapes/districts011.dbf,11,Virginia,051010012015,15,10,12
districtShapes/districts011.dbf,11,Virginia,051010012016,16,10,12
districtShapes/districts011.dbf,11,Virginia,051010012017,17,10,12
districtShapes/districts011.dbf,11,Virginia,051010012018,18,10,12
districtShapes/districts011.dbf,11,Virginia,051010012019,19,10,12
districtShapes/districts011.dbf,11,Virginia,051010012002,2,10,12
districtShapes/districts011.dbf,11,Virginia,051010012020,20,10,12
districtShapes/districts011.dbf,11,Virginia,051010012021,21,10,12
districtShapes/districts011.dbf,11,Virginia,051010012022,22,10,12
districtShapes/districts011.dbf,11,Virginia,051010012003,3,10,12
districtShapes/districts011.dbf,11,Virginia,051010012004,4,10,12
districtShapes/districts011.dbf,11,Virginia,051010012005,5,10,12
districtShapes/districts011.dbf,11,Virginia,051010012006,6,10,12
districtShapes/districts011.dbf,11,Virginia,051010012007,7,10,12
districtShapes/districts011.dbf,11,Virginia,051010012008,8,10,12
districtShapes/districts011.dbf,11,Virginia,051010012009,9,10,12
districtShapes/districts011.dbf,11,Tennessee,0470110110-1,-1,11,11
districtShapes/districts011.dbf,11,Tennessee,047011011001,1,11,11
districtShapes/districts011.dbf,11,Tennessee,047011011002,2,11,11
districtShapes/districts011.dbf,11,Tennessee,047011011003,3,11,11
districtShapes/districts012.dbf,12,Ohio,039009012000,0,9,12
districtShapes/districts012.dbf,12,Massachusetts,025008012011,11,8,12
districtShapes/districts012.dbf,12,Vermont,050008012001,1,8,12
districtShapes/districts012.dbf,12,Vermont,050008012002,2,8,12
districtShapes/districts012.dbf,12,Vermont,050008012003,3,8,12
districtShapes/districts012.dbf,12,Vermont,050008012004,4,8,12
districtShapes/districts012.dbf,12,Virginia,051010012001,1,10,12
districtShapes/districts012.dbf,12,Virginia,051010012010,10,10,12
districtShapes/districts012.dbf,12,Connecticut,009008024000,0,8,24
districtShapes/districts012.dbf,12,Georgia,0130100120-1,-1,10,12
districtShapes/districts012.dbf,12,Georgia,013010012000,0,10,12
districtShapes/districts012.dbf,12,Delaware,010001012000,0,1,12
districtShapes/districts012.dbf,12,Kentucky,021008012001,1,8,12
districtShapes/districts012.dbf,12,Kentucky,021008012002,2,8,12
districtShapes/districts012.dbf,12,Kentucky,021008012003,3,8,12
districtShapes/districts012.dbf,12,Kentucky,021008012004,4,8,12
districtShapes/districts012.dbf,12,Kentucky,021008012005,5,8,12
districtShapes/districts012.dbf,12,Kentucky,021008012006,6,8,12
districtShapes/districts012.dbf,12,Maryland,024008022001,1,8,22
districtShapes/districts012.dbf,12,Maryland,024008022002,2,8,22
districtShapes/districts012.dbf,12,Maryland,024008022003,3,8,22
districtShapes/districts012.dbf,12,Maryland,024008022004,4,8,22
districtShapes/districts012.dbf,12,Maryland,024008022005,5,8,22
districtShapes/districts012.dbf,12,Maryland,024008022006,6,8,22
districtShapes/districts012.dbf,12,Maryland,024008022007,7,8,22
districtShapes/districts012.dbf,12,Maryland,024008022008,8,8,22
districtShapes/districts012.dbf,12,Massachusetts,025008012010,10,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012012,12,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012013,13,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012014,14,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012015,15,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012016,16,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012017,17,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012001,1,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012002,2,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012003,3,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012004,4,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012005,5,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012006,6,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012007,7,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012008,8,8,12
districtShapes/districts012.dbf,12,Massachusetts,025008012009,9,8,12
districtShapes/districts012.dbf,12,Louisiana,022012017000,0,12,17
districtShapes/districts012.dbf,12,New Hampshire,033008012000,0,8,12
districtShapes/districts012.dbf,12,New Jersey,034008012000,0,8,12
districtShapes/districts012.dbf,12,New York,036011012001,1,11,12
districtShapes/districts012.dbf,12,New York,036011012010,10,11,12
districtShapes/districts012.dbf,12,New York,036011012011,11,11,12
districtShapes/districts012.dbf,12,New York,036011012012,12,11,12
districtShapes/districts012.dbf,12,New York,036011012013,13,11,12
districtShapes/districts012.dbf,12,New York,036011012014,14,11,12
districtShapes/districts012.dbf,12,New York,036011012015,15,11,12
districtShapes/districts012.dbf,12,New York,036011012002,2,11,12
districtShapes/districts012.dbf,12,New York,036011012003,3,11,12
districtShapes/districts012.dbf,12,New York,036011012004,4,11,12
districtShapes/districts012.dbf,12,New York,036011012005,5,11,12
districtShapes/districts012.dbf,12,New York,036011012006,6,11,12
districtShapes/districts012.dbf,12,New York,036011012007,7,11,12
districtShapes/districts012.dbf,12,New York,036011012008,8,11,12
districtShapes/districts012.dbf,12,New York,036011012009,9,11,12
districtShapes/districts012.dbf,12,North Carolina,037008012001,1,8,12
districtShapes/districts012.dbf,12,North Carolina,037008012010,10,8,12
districtShapes/districts012.dbf,12,North Carolina,037008012011,11,8,12
districtShapes/districts012.dbf,12,North Carolina,037008012012,12,8,12
districtShapes/districts012.dbf,12,North Carolina,037008012002,2,8,12
districtShapes/districts012.dbf,12,North Carolina,037008012003,3,8,12
districtShapes/districts012.dbf,12,North Carolina,037008012004,4,8,12
districtShapes/districts012.dbf,12,North Carolina,037008012005,5,8,12
districtShapes/districts012.dbf,12,North Carolina,037008012006,6,8,12
districtShapes/districts012.dbf,12,North Carolina,037008012007,7,8,12
districtShapes/districts012.dbf,12,North Carolina,037008012008,8,8,12
districtShapes/districts012.dbf,12,North Carolina,037008012009,9,8,12
districtShapes/districts012.dbf,12,Pennsylvania,042008012001,1,8,12
districtShapes/districts012.dbf,12,Pennsylvania,042008012010,10,8,12
districtShapes/districts012.dbf,12,Pennsylvania,042008012011,11,8,12
districtShapes/districts012.dbf,12,Pennsylvania,042008012002,2,8,12
districtShapes/districts012.dbf,12,Pennsylvania,042008012003,3,8,12
districtShapes/districts012.dbf,12,Pennsylvania,042008012004,4,8,12
districtShapes/districts012.dbf,12,Pennsylvania,042008012005,5,8,12
districtShapes/districts012.dbf,12,Pennsylvania,042008012006,6,8,12
districtShapes/districts012.dbf,12,Pennsylvania,042008012007,7,8,12
districtShapes/districts012.dbf,12,Pennsylvania,042008012008,8,8,12
districtShapes/districts012.dbf,12,Pennsylvania,042008012009,9,8,12
districtShapes/districts012.dbf,12,Rhode Island,044003027000,0,3,27
districtShapes/districts012.dbf,12,South Carolina,045008012001,1,8,12
districtShapes/districts012.dbf,12,South Carolina,045008012002,2,8,12
districtShapes/districts012.dbf,12,South Carolina,045008012003,3,8,12
districtShapes/districts012.dbf,12,South Carolina,045008012004,4,8,12
districtShapes/districts012.dbf,12,South Carolina,045008012005,5,8,12
districtShapes/districts012.dbf,12,South Carolina,045008012006,6,8,12
districtShapes/districts012.dbf,12,South Carolina,045008012007,7,8,12
districtShapes/districts012.dbf,12,South Carolina,045008012008,8,8,12
districtShapes/districts012.dbf,12,Virginia,051010012011,11,10,12
districtShapes/districts012.dbf,12,Virginia,051010012012,12,10,12
districtShapes/districts012.dbf,12,Virginia,051010012013,13,10,12
districtShapes/districts012.dbf,12,Virginia,051010012014,14,10,12
districtShapes/districts012.dbf,12,Virginia,051010012015,15,10,12
districtShapes/districts012.dbf,12,Virginia,051010012016,16,10,12
districtShapes/districts012.dbf,12,Virginia,051010012017,17,10,12
districtShapes/districts012.dbf,12,Virginia,051010012018,18,10,12
districtShapes/districts012.dbf,12,Virginia,051010012019,19,10,12
districtShapes/districts012.dbf,12,Virginia,051010012002,2,10,12
districtShapes/districts012.dbf,12,Virginia,051010012020,20,10,12
districtShapes/districts012.dbf,12,Virginia,051010012021,21,10,12
districtShapes/districts012.dbf,12,Virginia,051010012022,22,10,12
districtShapes/districts012.dbf,12,Virginia,051010012003,3,10,12
districtShapes/districts012.dbf,12,Virginia,051010012004,4,10,12
districtShapes/districts012.dbf,12,Virginia,051010012005,5,10,12
districtShapes/districts012.dbf,12,Virginia,051010012006,6,10,12
districtShapes/districts012.dbf,12,Virginia,051010012007,7,10,12
districtShapes/districts012.dbf,12,Virginia,051010012008,8,10,12
districtShapes/districts012.dbf,12,Virginia,051010012009,9,10,12
districtShapes/districts012.dbf,12,Tennessee,0470120120-1,-1,12,12
districtShapes/districts012.dbf,12,Tennessee,047012012001,1,12,12
districtShapes/districts012.dbf,12,Tennessee,047012012002,2,12,12
districtShapes/districts012.dbf,12,Tennessee,047012012003,3,12,12
districtShapes/districts013.dbf,13,Vermont,050013016000,0,13,16
districtShapes/districts013.dbf,13,Virginia,051013017001,1,13,17
districtShapes/districts013.dbf,13,Virginia,051013017010,10,13,17
districtShapes/districts013.dbf,13,Connecticut,009008024000,0,8,24
districtShapes/districts013.dbf,13,Georgia,0130130150-1,-1,13,15
districtShapes/districts013.dbf,13,Georgia,013013015000,0,13,15
districtShapes/districts013.dbf,13,Delaware,010013017000,0,13,17
districtShapes/districts013.dbf,13,Maryland,024008022001,1,8,22
districtShapes/districts013.dbf,13,Maryland,024008022002,2,8,22
districtShapes/districts013.dbf,13,Maryland,024008022003,3,8,22
districtShapes/districts013.dbf,13,Maryland,024008022004,4,8,22
districtShapes/districts013.dbf,13,Maryland,024008022005,5,8,22
districtShapes/districts013.dbf,13,Maryland,024008022006,6,8,22
districtShapes/districts013.dbf,13,Maryland,024008022007,7,8,22
districtShapes/districts013.dbf,13,Maryland,024008022008,8,8,22
districtShapes/districts013.dbf,13,Massachusetts,025013013010,10,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013011,11,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013012,12,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013013,13,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013014,14,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013015,15,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013016,16,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013017,17,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013018,18,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013019,19,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013001,1,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013020,20,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013002,2,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013003,3,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013004,4,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013005,5,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013006,6,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013007,7,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013008,8,13,13
districtShapes/districts013.dbf,13,Massachusetts,025013013009,9,13,13
districtShapes/districts013.dbf,13,New York,036013016010,10,13,16
districtShapes/districts013.dbf,13,New York,036013016011,11,13,16
districtShapes/districts013.dbf,13,New York,036013016012,12,13,16
districtShapes/districts013.dbf,13,New York,036013016013,13,13,16
districtShapes/districts013.dbf,13,New York,036013016014,14,13,16
districtShapes/districts013.dbf,13,New York,036013016015,15,13,16
districtShapes/districts013.dbf,13,New York,036013016016,16,13,16
districtShapes/districts013.dbf,13,New York,036013016017,17,13,16
districtShapes/districts013.dbf,13,New York,036013016018,18,13,16
districtShapes/districts013.dbf,13,New York,036013016019,19,13,16
districtShapes/districts013.dbf,13,New York,036013016020,20,13,16
districtShapes/districts013.dbf,13,New York,036013016021,21,13,16
districtShapes/districts013.dbf,13,New York,036013016002,2,13,16
districtShapes/districts013.dbf,13,New York,036013016003,3,13,16
districtShapes/districts013.dbf,13,New York,036013016004,4,13,16
districtShapes/districts013.dbf,13,New York,036013016005,5,13,16
districtShapes/districts013.dbf,13,New York,036013016006,6,13,16
districtShapes/districts013.dbf,13,New York,036013016007,7,13,16
districtShapes/districts013.dbf,13,New York,036013016001,1,13,16
districtShapes/districts013.dbf,13,New York,036013016008,8,13,16
districtShapes/districts013.dbf,13,New York,036013016009,9,13,16
districtShapes/districts013.dbf,13,Kentucky,021013017001,1,13,17
districtShapes/districts013.dbf,13,Kentucky,021013017010,10,13,17
districtShapes/districts013.dbf,13,Kentucky,021013017002,2,13,17
districtShapes/districts013.dbf,13,Kentucky,021013017003,3,13,17
districtShapes/districts013.dbf,13,Kentucky,021013017004,4,13,17
districtShapes/districts013.dbf,13,Kentucky,021013017005,5,13,17
districtShapes/districts013.dbf,13,Kentucky,021013017006,6,13,17
districtShapes/districts013.dbf,13,Kentucky,021013017007,7,13,17
districtShapes/districts013.dbf,13,Kentucky,021013017008,8,13,17
districtShapes/districts013.dbf,13,Kentucky,021013017009,9,13,17
districtShapes/districts013.dbf,13,Louisiana,022012017000,0,12,17
districtShapes/districts013.dbf,13,New Hampshire,033013022000,0,13,22
districtShapes/districts013.dbf,13,New Jersey,034013013001,1,13,13
districtShapes/districts013.dbf,13,New Jersey,034013013002,2,13,13
districtShapes/districts013.dbf,13,New Jersey,034013013003,3,13,13
districtShapes/districts013.dbf,13,North Carolina,037013027001,1,13,27
districtShapes/districts013.dbf,13,North Carolina,037013027010,10,13,27
districtShapes/districts013.dbf,13,North Carolina,037013027011,11,13,27
districtShapes/districts013.dbf,13,North Carolina,037013027012,12,13,27
districtShapes/districts013.dbf,13,North Carolina,037013027013,13,13,27
districtShapes/districts013.dbf,13,North Carolina,037013027002,2,13,27
districtShapes/districts013.dbf,13,North Carolina,037013027003,3,13,27
districtShapes/districts013.dbf,13,North Carolina,037013027004,4,13,27
districtShapes/districts013.dbf,13,North Carolina,037013027005,5,13,27
districtShapes/districts013.dbf,13,North Carolina,037013027006,6,13,27
districtShapes/districts013.dbf,13,North Carolina,037013027007,7,13,27
districtShapes/districts013.dbf,13,North Carolina,037013027008,8,13,27
districtShapes/districts013.dbf,13,North Carolina,037013027009,9,13,27
districtShapes/districts013.dbf,13,Ohio,039013017001,1,13,17
districtShapes/districts013.dbf,13,Ohio,039013017002,2,13,17
districtShapes/districts013.dbf,13,Ohio,039013017003,3,13,17
districtShapes/districts013.dbf,13,Ohio,039013017006,6,13,17
districtShapes/districts013.dbf,13,Ohio,039013017005,5,13,17
districtShapes/districts013.dbf,13,Ohio,039013017004,4,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017001,1,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017010,10,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017011,11,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017012,12,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017013,13,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017014,14,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017015,15,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017002,2,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017003,3,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017004,4,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017005,5,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017006,6,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017007,7,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017008,8,13,17
districtShapes/districts013.dbf,13,Pennsylvania,042013017009,9,13,17
districtShapes/districts013.dbf,13,Rhode Island,044003027000,0,3,27
districtShapes/districts013.dbf,13,Virginia,051013017011,11,13,17
districtShapes/districts013.dbf,13,Virginia,051013017012,12,13,17
districtShapes/districts013.dbf,13,Virginia,051013017013,13,13,17
districtShapes/districts013.dbf,13,Virginia,051013017014,14,13,17
districtShapes/districts013.dbf,13,Virginia,051013017015,15,13,17
districtShapes/districts013.dbf,13,Virginia,051013017016,16,13,17
districtShapes/districts013.dbf,13,Virginia,051013017017,17,13,17
districtShapes/districts013.dbf,13,Virginia,051013017018,18,13,17
districtShapes/districts013.dbf,13,Virginia,051013017019,19,13,17
districtShapes/districts013.dbf,13,Virginia,051013017002,2,13,17
districtShapes/districts013.dbf,13,Virginia,051013017020,20,13,17
districtShapes/districts013.dbf,13,Virginia,051013017021,21,13,17
districtShapes/districts013.dbf,13,Virginia,051013017022,22,13,17
districtShapes/districts013.dbf,13,Virginia,051013017023,23,13,17
districtShapes/districts013.dbf,13,Virginia,051013017003,3,13,17
districtShapes/districts013.dbf,13,Virginia,051013017004,4,13,17
districtShapes/districts013.dbf,13,Virginia,051013017005,5,13,17
districtShapes/districts013.dbf,13,Virginia,051013017006,6,13,17
districtShapes/districts013.dbf,13,Virginia,051013017007,7,13,17
districtShapes/districts013.dbf,13,Virginia,051013017008,8,13,17
districtShapes/districts013.dbf,13,Virginia,051013017009,9,13,17
districtShapes/districts013.dbf,13,South Carolina,0450130140-1,-1,13,14
districtShapes/districts013.dbf,13,South Carolina,045013014001,1,13,14
districtShapes/districts013.dbf,13,South Carolina,045013014002,2,13,14
districtShapes/districts013.dbf,13,South Carolina,045013014003,3,13,14
districtShapes/districts013.dbf,13,South Carolina,045013014004,4,13,14
districtShapes/districts013.dbf,13,South Carolina,045013014005,5,13,14
districtShapes/districts013.dbf,13,South Carolina,045013014006,6,13,14
districtShapes/districts013.dbf,13,South Carolina,045013014007,7,13,14
districtShapes/districts013.dbf,13,South Carolina,045013014008,8,13,14
districtShapes/districts013.dbf,13,South Carolina,045013014009,9,13,14
districtShapes/districts013.dbf,13,Tennessee,0470130170-1,-1,13,17
districtShapes/districts013.dbf,13,Tennessee,047013017001,1,13,17
districtShapes/districts013.dbf,13,Tennessee,047013017002,2,13,17
districtShapes/districts013.dbf,13,Tennessee,047013017003,3,13,17
districtShapes/districts013.dbf,13,Tennessee,047013017004,4,13,17
