candidate_num,county,election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,vote,ahcb_county,id,fips
7,Suffolk,ny.uscongress1.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,John Arthur,AJ0177,null,null,NA,SUFFOLK,nys_suffolk,36103
8,Suffolk,ny.uscongress1.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Jacob Lorillard,LJ0241,Federalist,A01,NA,SUFFOLK,nys_suffolk,36103
9,Suffolk,ny.uscongress1.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Darius Crosby,CD0100,Republican,A03,1,SUFFOLK,nys_suffolk,36103
1,Rensselaer,ny.uscongress10.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,Hosea Moffit,MH0061,Federalist,A01,2563,RENSSELAER,nys_rensselaer,36083
2,Rensselaer,ny.uscongress10.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,Josiah Masters,MJ0439,Republican,A03,1860,RENSSELAER,nys_rensselaer,36083
3,Rensselaer,ny.uscongress10.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,John W. Woods,WJ0516,null,null,2,RENSSELAER,nys_rensselaer,36083
4,Rensselaer,ny.uscongress10.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,Reuben Merriam,MR0084,null,null,1,RENSSELAER,nys_rensselaer,36083
5,Rensselaer,ny.uscongress10.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,Amasa Paine,PA0071,null,null,1,RENSSELAER,nys_rensselaer,36083
1,Saratoga,ny.uscongress11.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 11",U.S. House of Representatives,ON125,John W. Taylor,TJ0328,Republican,A03,2133,SARATOGA,nys_saratoga,36091
2,Saratoga,ny.uscongress11.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 11",U.S. House of Representatives,ON125,Elisha Powell,PE0061,Federalist,A01,1556,SARATOGA,nys_saratoga,36091
3,Saratoga,ny.uscongress11.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 11",U.S. House of Representatives,ON125,Guert Van Schoonhoven,VG0020,null,null,1,SARATOGA,nys_saratoga,36091
4,Saratoga,ny.uscongress11.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 11",U.S. House of Representatives,ON125,John Woodworth,WJ0439,null,null,1,SARATOGA,nys_saratoga,36091
5,Saratoga,ny.uscongress11.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 11",U.S. House of Representatives,ON125,Howell Gardner,GH0026,null,null,1,SARATOGA,nys_saratoga,36091
6,Saratoga,ny.uscongress11.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 11",U.S. House of Representatives,ON125,Samuel Bailey,BS0093,null,null,1,SARATOGA,nys_saratoga,36091
7,Saratoga,ny.uscongress11.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 11",U.S. House of Representatives,ON125,John M. Berry,BJ0474,null,null,1,SARATOGA,nys_saratoga,36091
8,Saratoga,ny.uscongress11.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 11",U.S. House of Representatives,ON125,Benjamin Cowles,CB0043,null,null,1,SARATOGA,nys_saratoga,36091
9,Saratoga,ny.uscongress11.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 11",U.S. House of Representatives,ON125,Alpheus Goodrich,GA0065,null,null,1,SARATOGA,nys_saratoga,36091
10,Saratoga,ny.uscongress11.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 11",U.S. House of Representatives,ON125,Richard Ketcham,KR0026,null,null,1,SARATOGA,nys_saratoga,36091
11,Saratoga,ny.uscongress11.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 11",U.S. House of Representatives,ON125,"William Patrick, Jr.",PW0098,null,null,1,SARATOGA,nys_saratoga,36091
12,Saratoga,ny.uscongress11.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 11",U.S. House of Representatives,ON125,"Epenetus White, Jr.",WE0090,null,null,1,SARATOGA,nys_saratoga,36091
13,Saratoga,ny.uscongress11.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 11",U.S. House of Representatives,ON125,Samuel Young,YS0004,null,null,1,SARATOGA,nys_saratoga,36091
1,Clinton,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,John Savage,SJ0737,Republican,A03,481,CLINTON,nys_clinton,36019
2,Clinton,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Benjamin Pond,PB0058,Republican,A03,481,CLINTON,nys_clinton,36019
3,Clinton,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Zebulon R. Shipherd,SZ0012,Federalist,A01,463,CLINTON,nys_clinton,36019
4,Clinton,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Elisha I. Winter,WE0098,Federalist,A01,466,CLINTON,nys_clinton,36019
5,Clinton,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Reuben Sanford,SR0165,null,null,NA,CLINTON,nys_clinton,36019
6,Clinton,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,John Woodworth,WJ0439,null,null,NA,CLINTON,nys_clinton,36019
7,Clinton,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Kinner Newcomb,NK0000,null,null,NA,CLINTON,nys_clinton,36019
8,Clinton,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Solomon Southwick,SS0188,null,null,NA,CLINTON,nys_clinton,36019
9,Clinton,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,George Tibbits,TG0044,Federalist,A01,NA,CLINTON,nys_clinton,36019
10,Clinton,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Robert Platt,PR0033,null,null,NA,CLINTON,nys_clinton,36019
1,Essex,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,John Savage,SJ0737,Republican,A03,715,ESSEX,nys_essex,36031
2,Essex,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Benjamin Pond,PB0058,Republican,A03,702,ESSEX,nys_essex,36031
3,Essex,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Zebulon R. Shipherd,SZ0012,Federalist,A01,535,ESSEX,nys_essex,36031
4,Essex,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Elisha I. Winter,WE0098,Federalist,A01,508,ESSEX,nys_essex,36031
5,Essex,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Reuben Sanford,SR0165,null,null,2,ESSEX,nys_essex,36031
6,Essex,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,John Woodworth,WJ0439,null,null,2,ESSEX,nys_essex,36031
7,Essex,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Kinner Newcomb,NK0000,null,null,NA,ESSEX,nys_essex,36031
8,Essex,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Solomon Southwick,SS0188,null,null,NA,ESSEX,nys_essex,36031
9,Essex,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,George Tibbits,TG0044,Federalist,A01,NA,ESSEX,nys_essex,36031
10,Essex,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Robert Platt,PR0033,null,null,NA,ESSEX,nys_essex,36031
1,Franklin,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,John Savage,SJ0737,Republican,A03,87,FRANKLIN,nys_franklin,36033
2,Franklin,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Benjamin Pond,PB0058,Republican,A03,86,FRANKLIN,nys_franklin,36033
3,Franklin,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Zebulon R. Shipherd,SZ0012,Federalist,A01,270,FRANKLIN,nys_franklin,36033
4,Franklin,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Elisha I. Winter,WE0098,Federalist,A01,270,FRANKLIN,nys_franklin,36033
5,Franklin,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Reuben Sanford,SR0165,null,null,NA,FRANKLIN,nys_franklin,36033
6,Franklin,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,John Woodworth,WJ0439,null,null,NA,FRANKLIN,nys_franklin,36033
7,Franklin,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Kinner Newcomb,NK0000,null,null,2,FRANKLIN,nys_franklin,36033
8,Franklin,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Solomon Southwick,SS0188,null,null,2,FRANKLIN,nys_franklin,36033
9,Franklin,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,George Tibbits,TG0044,Federalist,A01,2,FRANKLIN,nys_franklin,36033
10,Franklin,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Robert Platt,PR0033,null,null,1,FRANKLIN,nys_franklin,36033
1,Warren,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,John Savage,SJ0737,Republican,A03,652,WARREN,nys_warren,36113
2,Warren,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Benjamin Pond,PB0058,Republican,A03,652,WARREN,nys_warren,36113
3,Warren,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Zebulon R. Shipherd,SZ0012,Federalist,A01,412,WARREN,nys_warren,36113
4,Warren,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Elisha I. Winter,WE0098,Federalist,A01,412,WARREN,nys_warren,36113
5,Warren,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Reuben Sanford,SR0165,null,null,NA,WARREN,nys_warren,36113
6,Warren,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,John Woodworth,WJ0439,null,null,NA,WARREN,nys_warren,36113
7,Warren,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Kinner Newcomb,NK0000,null,null,NA,WARREN,nys_warren,36113
8,Warren,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Solomon Southwick,SS0188,null,null,NA,WARREN,nys_warren,36113
9,Warren,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,George Tibbits,TG0044,Federalist,A01,NA,WARREN,nys_warren,36113
10,Warren,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Robert Platt,PR0033,null,null,NA,WARREN,nys_warren,36113
1,Washington,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,John Savage,SJ0737,Republican,A03,2235,WASHINGTON,nys_washington,36115
2,Washington,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Benjamin Pond,PB0058,Republican,A03,2216,WASHINGTON,nys_washington,36115
3,Washington,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Zebulon R. Shipherd,SZ0012,Federalist,A01,2273,WASHINGTON,nys_washington,36115
4,Washington,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Elisha I. Winter,WE0098,Federalist,A01,2272,WASHINGTON,nys_washington,36115
5,Washington,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Reuben Sanford,SR0165,null,null,NA,WASHINGTON,nys_washington,36115
6,Washington,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,John Woodworth,WJ0439,null,null,NA,WASHINGTON,nys_washington,36115
7,Washington,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Kinner Newcomb,NK0000,null,null,NA,WASHINGTON,nys_washington,36115
8,Washington,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Solomon Southwick,SS0188,null,null,NA,WASHINGTON,nys_washington,36115
9,Washington,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,George Tibbits,TG0044,Federalist,A01,NA,WASHINGTON,nys_washington,36115
10,Washington,ny.uscongress12.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 12",U.S. House of Representatives,ON125,Robert Platt,PR0033,null,null,NA,WASHINGTON,nys_washington,36115
1,Schenectady,ny.uscongress13.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 13",U.S. House of Representatives,ON125,John B. Yates,YJ0021,Republican,A03,782,SCHENECTADY,nys_schenectady,36093
2,Schenectady,ny.uscongress13.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 13",U.S. House of Representatives,ON125,Lawrence Vrooman,VL0000,Federalist,A01,638,SCHENECTADY,nys_schenectady,36093
1,Schoharie,ny.uscongress13.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 13",U.S. House of Representatives,ON125,John B. Yates,YJ0021,Republican,A03,1362,SCHOHARIE,nys_schoharie,36095
2,Schoharie,ny.uscongress13.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 13",U.S. House of Representatives,ON125,Lawrence Vrooman,VL0000,Federalist,A01,928,SCHOHARIE,nys_schoharie,36095
1,Montgomery,ny.uscongress14.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 14",U.S. House of Representatives,ON125,Daniel Cady,CD0112,Federalist,A01,2520,MONTGOMERY,nys_montgomery,36057
2,Montgomery,ny.uscongress14.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 14",U.S. House of Representatives,ON125,John MacCarthy,MJ0497,Republican,A03,2340,MONTGOMERY,nys_montgomery,36057
3,Montgomery,ny.uscongress14.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 14",U.S. House of Representatives,ON125,William Egan,EW0037,null,null,1,MONTGOMERY,nys_montgomery,36057
4,Montgomery,ny.uscongress14.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 14",U.S. House of Representatives,ON125,John MacKiernan,MJ0682,null,null,1,MONTGOMERY,nys_montgomery,36057
5,Montgomery,ny.uscongress14.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 14",U.S. House of Representatives,ON125,David Rust,RD0052,null,null,1,MONTGOMERY,nys_montgomery,36057
6,Montgomery,ny.uscongress14.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 14",U.S. House of Representatives,ON125,T. Sammons,ST0168,null,null,1,MONTGOMERY,nys_montgomery,36057
1,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Jabez D. Hammond,HJ0566,Republican,A03,449,BROOME,nys_broome,36007
2,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,James Birdsall,BJ0757,Republican,A03,417,BROOME,nys_broome,36007
3,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Robert Campbell,CR0080,Federalist,A01,516,BROOME,nys_broome,36007
4,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Tracy Robinson,RT0076,Federalist,A01,463,BROOME,nys_broome,36007
5,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Peter B. Garnsey,GP0002,null,null,55,BROOME,nys_broome,36007
6,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,James Bowers,BJ0570,null,null,27,BROOME,nys_broome,36007
7,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Valentine Brother,BV0008,null,null,NA,BROOME,nys_broome,36007
8,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Bennet Bicknell,BB0053,null,null,2,BROOME,nys_broome,36007
9,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,John P. Pendergast,PJ0301,null,null,2,BROOME,nys_broome,36007
10,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,William Thompson,TW0002,null,null,2,BROOME,nys_broome,36007
11,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Chauncey Loomis,LC0023,null,null,1,BROOME,nys_broome,36007
12,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Philetus Swift,SP0092,null,null,1,BROOME,nys_broome,36007
13,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Thomas Brown,BT0108,null,null,NA,BROOME,nys_broome,36007
14,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Joshua Forman,FJ0205,null,null,NA,BROOME,nys_broome,36007
15,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,John Guthrie,GJ0262,null,null,NA,BROOME,nys_broome,36007
16,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Joseph Kirkland,KJ0109,null,null,NA,BROOME,nys_broome,36007
17,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Thompson Mead,MT0043,null,null,NA,BROOME,nys_broome,36007
18,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Robert Monell,MR0076,null,null,NA,BROOME,nys_broome,36007
19,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Jared Sanford,SJ0726,null,null,NA,BROOME,nys_broome,36007
20,Broome,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,"Isaac Williams, Jr.",WI0029,null,null,NA,BROOME,nys_broome,36007
1,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Jabez D. Hammond,HJ0566,Republican,A03,1620,CHENANGO,nys_chenango,36017
2,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,James Birdsall,BJ0757,Republican,A03,1631,CHENANGO,nys_chenango,36017
3,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Robert Campbell,CR0080,Federalist,A01,838,CHENANGO,nys_chenango,36017
4,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Tracy Robinson,RT0076,Federalist,A01,826,CHENANGO,nys_chenango,36017
5,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Peter B. Garnsey,GP0002,null,null,NA,CHENANGO,nys_chenango,36017
6,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,James Bowers,BJ0570,null,null,NA,CHENANGO,nys_chenango,36017
7,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Valentine Brother,BV0008,null,null,1,CHENANGO,nys_chenango,36017
8,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Bennet Bicknell,BB0053,null,null,NA,CHENANGO,nys_chenango,36017
9,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,John P. Pendergast,PJ0301,null,null,NA,CHENANGO,nys_chenango,36017
10,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,William Thompson,TW0002,null,null,NA,CHENANGO,nys_chenango,36017
11,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Chauncey Loomis,LC0023,null,null,NA,CHENANGO,nys_chenango,36017
12,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Philetus Swift,SP0092,null,null,NA,CHENANGO,nys_chenango,36017
13,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Thomas Brown,BT0108,null,null,NA,CHENANGO,nys_chenango,36017
14,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Joshua Forman,FJ0205,null,null,NA,CHENANGO,nys_chenango,36017
15,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,John Guthrie,GJ0262,null,null,NA,CHENANGO,nys_chenango,36017
16,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Joseph Kirkland,KJ0109,null,null,NA,CHENANGO,nys_chenango,36017
17,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Thompson Mead,MT0043,null,null,NA,CHENANGO,nys_chenango,36017
18,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Robert Monell,MR0076,null,null,NA,CHENANGO,nys_chenango,36017
19,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Jared Sanford,SJ0726,null,null,NA,CHENANGO,nys_chenango,36017
20,Chenango,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,"Isaac Williams, Jr.",WI0029,null,null,NA,CHENANGO,nys_chenango,36017
1,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Jabez D. Hammond,HJ0566,Republican,A03,2751,OTSEGO,nys_otsego,36077
2,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,James Birdsall,BJ0757,Republican,A03,2710,OTSEGO,nys_otsego,36077
3,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Robert Campbell,CR0080,Federalist,A01,2458,OTSEGO,nys_otsego,36077
4,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Tracy Robinson,RT0076,Federalist,A01,2441,OTSEGO,nys_otsego,36077
5,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Peter B. Garnsey,GP0002,null,null,NA,OTSEGO,nys_otsego,36077
6,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,James Bowers,BJ0570,null,null,NA,OTSEGO,nys_otsego,36077
7,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Valentine Brother,BV0008,null,null,NA,OTSEGO,nys_otsego,36077
8,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Bennet Bicknell,BB0053,null,null,NA,OTSEGO,nys_otsego,36077
9,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,John P. Pendergast,PJ0301,null,null,NA,OTSEGO,nys_otsego,36077
10,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,William Thompson,TW0002,null,null,NA,OTSEGO,nys_otsego,36077
11,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Chauncey Loomis,LC0023,null,null,NA,OTSEGO,nys_otsego,36077
12,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Philetus Swift,SP0092,null,null,NA,OTSEGO,nys_otsego,36077
13,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Thomas Brown,BT0108,null,null,NA,OTSEGO,nys_otsego,36077
14,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,Joshua Forman,FJ0205,null,null,NA,OTSEGO,nys_otsego,36077
15,Otsego,ny.uscongress15.1814,1814,1814,General,"New York 1814 U.S. House of Representatives, District 15",U.S. House of Representatives,ON125,John Guthrie,GJ0262,null,null,NA,OTSEGO,nys_otsego,36077
