id,state,year,congress,district
ny.uscongress12.1802,NY,1802,8,12
ny.uscongress13.1802,NY,1802,8,13
ny.uscongress14.1802,NY,1802,8,14
ny.uscongress15.1802,NY,1802,8,15
ny.uscongress16.1802,NY,1802,8,16
ny.uscongress17.1802,NY,1802,8,17
ny.uscongress2.1802,NY,1802,8,2
ny.uscongress3.1802,NY,1802,8,3
ny.uscongress4.1802,NY,1802,8,4
ny.uscongress5.1802,NY,1802,8,5
ny.uscongress6.1802,NY,1802,8,6
ny.uscongress7.1802,NY,1802,8,7
ny.uscongress8.1802,NY,1802,8,8
ny.uscongress9.1802,NY,1802,8,9
ny.specialuscongress6.1803,NY,1803,8,6
ny.specialuscongress7.1803,NY,1803,8,7
ny.uscongress1.1804,NY,1804,9,1
ny.uscongress1.special.1804,NY,1804,9,1
ny.uscongress10.1804,NY,1804,9,10
ny.uscongress11.1804,NY,1804,9,11
ny.uscongress12.1804,NY,1804,9,12
ny.uscongress13.1804,NY,1804,9,13
ny.uscongress14.1804,NY,1804,9,14
ny.uscongress15.1804,NY,1804,9,15
ny.uscongress16.1804,NY,1804,9,16
ny.uscongress17.1804,NY,1804,9,17
ny.uscongress2and3.1804,NY,1804,9,2
ny.uscongress4.1804,NY,1804,9,4
ny.uscongress5.1804,NY,1804,9,5
ny.uscongress6.1804,NY,1804,9,6
ny.uscongress7.1804,NY,1804,9,7
ny.uscongress8.1804,NY,1804,9,8
ny.uscongress9.1804,NY,1804,9,9
ny.uscongress2and3.special.1805,NY,1805,9,2
ny.uscongress2and3.special2.1805,NY,1805,9,2
ny.uscongress1.1806,NY,1806,10,1
ny.uscongress10.1806,NY,1806,10,10
ny.uscongress11.1806,NY,1806,10,11
ny.uscongress12.1806,NY,1806,10,12
ny.uscongress13.1806,NY,1806,10,13
ny.uscongress14.1806,NY,1806,10,14
ny.uscongress15.1806,NY,1806,10,15
ny.uscongress16.1806,NY,1806,10,16
ny.uscongress17.1806,NY,1806,10,17
ny.uscongress2and3.1806,NY,1806,10,2
ny.uscongress4.1806,NY,1806,10,4
ny.uscongress5.1806,NY,1806,10,5
ny.uscongress6.1806,NY,1806,10,6
ny.uscongress7.1806,NY,1806,10,7
ny.uscongress8.1806,NY,1806,10,8
ny.uscongress9.1806,NY,1806,10,9
ny.uscongress1.1808,NY,1808,11,1
ny.uscongress10.1808,NY,1808,11,10
ny.uscongress11.1808,NY,1808,11,11
ny.uscongress12.1808,NY,1808,11,12
ny.uscongress13.1808,NY,1808,11,13
ny.uscongress14.1808,NY,1808,11,14
ny.uscongress15.1808,NY,1808,11,15
ny.uscongress2.1808,NY,1808,11,2
ny.uscongress3.1808,NY,1808,11,3
ny.uscongress4.1808,NY,1808,11,4
ny.uscongress5.1808,NY,1808,11,5
ny.uscongress6.1808,NY,1808,11,6
ny.uscongress6.2.1808,NY,1808,11,6
ny.uscongress7.1808,NY,1808,11,7
ny.uscongress8.1808,NY,1808,11,8
ny.uscongress9.1808,NY,1808,11,9
ny.specialuscongress.2.1810,NY,1810,12,2
ny.uscongress1.1810,NY,1810,12,1
ny.uscongress10.1810,NY,1810,12,10
ny.uscongress11.1810,NY,1810,12,11
ny.uscongress12.1810,NY,1810,12,12
ny.uscongress13.1810,NY,1810,12,13
ny.uscongress14.1810,NY,1810,12,14
ny.uscongress15.1810,NY,1810,12,15
ny.uscongress2.1810,NY,1810,12,2
ny.uscongress3.1810,NY,1810,12,3
ny.uscongress4.1810,NY,1810,12,4
ny.uscongress5.1810,NY,1810,12,5
ny.uscongress6.1810,NY,1810,12,6
ny.uscongress7.1810,NY,1810,12,7
ny.uscongress8.1810,NY,1810,12,8
ny.uscongress9.1810,NY,1810,12,9
ny.uscongress.cayuga.1812,NY,1812,13,14
ny.uscongress.greene.1812,NY,1812,13,5
ny.uscongress.jefferson.1812,NY,1812,13,10
ny.uscongress.niagara.1812,NY,1812,13,15
ny.uscongress.orange.1812,NY,1812,13,3
ny.uscongress.richmond.1812,NY,1812,13,2
ny.uscongress.schenectady.1812,NY,1812,13,7
ny.uscongress1.1812,NY,1812,13,1
ny.uscongress1.spring.1812,NY,1812,13,1
ny.uscongress10.1812,NY,1812,13,10
ny.uscongress10.spring.1812,NY,1812,13,10
ny.uscongress11.1812,NY,1812,13,11
ny.uscongress11.spring.1812,NY,1812,13,11
ny.uscongress12.1812,NY,1812,13,12
ny.uscongress12.spring.1812,NY,1812,13,12
ny.uscongress13.1812,NY,1812,13,13
ny.uscongress13.spring.1812,NY,1812,13,13
ny.uscongress14.1812,NY,1812,13,14
ny.uscongress14.spring.1812,NY,1812,13,14
ny.uscongress15.1812,NY,1812,13,15
ny.uscongress15.spring.1812,NY,1812,13,15
ny.uscongress16.1812,NY,1812,13,16
ny.uscongress17.1812,NY,1812,13,17
ny.uscongress18.1812,NY,1812,13,18
ny.uscongress19.1812,NY,1812,13,19
ny.uscongress2.1812,NY,1812,13,2
ny.uscongress2.spring.1812,NY,1812,13,2
ny.uscongress20.1812,NY,1812,13,20
ny.uscongress21.1812,NY,1812,13,21
ny.uscongress3.1812,NY,1812,13,3
ny.uscongress3.spring.1812,NY,1812,13,3
ny.uscongress4.1812,NY,1812,13,4
ny.uscongress4.spring.1812,NY,1812,13,4
ny.uscongress5.1812,NY,1812,13,5
ny.uscongress5.spring.1812,NY,1812,13,5
ny.uscongress6.1812,NY,1812,13,6
ny.uscongress6.spring.1812,NY,1812,13,6
ny.uscongress7.1812,NY,1812,13,7
ny.uscongress7.spring.1812,NY,1812,13,7
ny.uscongress8.1812,NY,1812,13,8
ny.uscongress8.spring.1812,NY,1812,13,8
ny.uscongress9.1812,NY,1812,13,9
ny.specialelectioncongress2.1813,NY,1813,13,2
ny.uscongress.broome.1813,NY,1813,13,15
ny.uscongress15.special.1813,NY,1813,13,15
ny.uscongress1.1814,NY,1814,14,1
ny.uscongress10.1814,NY,1814,14,10
ny.uscongress11.1814,NY,1814,14,11
ny.uscongress12.1814,NY,1814,14,12
ny.uscongress13.1814,NY,1814,14,13
ny.uscongress14.1814,NY,1814,14,14
ny.uscongress15.1814,NY,1814,14,15
ny.uscongress16.1814,NY,1814,14,16
ny.uscongress17.1814,NY,1814,14,17
ny.uscongress18.1814,NY,1814,14,18
ny.uscongress19.1814,NY,1814,14,19
ny.uscongress2.1814,NY,1814,14,2
ny.uscongress20.1814,NY,1814,14,20
ny.uscongress21.1814,NY,1814,14,21
ny.uscongress3.1814,NY,1814,14,3
ny.uscongress4.1814,NY,1814,14,4
ny.uscongress5.1814,NY,1814,14,5
ny.uscongress6.1814,NY,1814,14,6
ny.uscongress7.1814,NY,1814,14,7
ny.uscongress8.1814,NY,1814,14,8
ny.uscongress9.1814,NY,1814,14,9
ny.specialelectioncongress12.1815,NY,1815,14,12
ny.specialelectioncongress6.1815,NY,1815,14,6
ny.specialelectioncongress20.1816,NY,1816,15,20
ny.uscongress1.1816,NY,1816,15,1
ny.uscongress10.1816,NY,1816,15,10
ny.uscongress11.1816,NY,1816,15,11
ny.uscongress12.1816,NY,1816,15,12
ny.uscongress13.1816,NY,1816,15,13
ny.uscongress14.1816,NY,1816,15,14
ny.uscongress15.1816,NY,1816,15,15
ny.uscongress16.1816,NY,1816,15,16
ny.uscongress17.1816,NY,1816,15,17
ny.uscongress18.1816,NY,1816,15,18
ny.uscongress19.1816,NY,1816,15,19
ny.uscongress2.1816,NY,1816,15,2
ny.uscongress20.1816,NY,1816,15,20
ny.uscongress21.1816,NY,1816,15,21
ny.uscongress3.1816,NY,1816,15,3
ny.uscongress4.1816,NY,1816,15,4
ny.uscongress5.1816,NY,1816,15,5
ny.uscongress6.1816,NY,1816,15,6
ny.uscongress7.1816,NY,1816,15,7
ny.uscongress8.1816,NY,1816,15,8
ny.uscongress9.1816,NY,1816,15,9
ny.specialelectioncongress.1817,NY,1817,15,4
ny.uscongress1.1818,NY,1818,16,1
ny.uscongress10.1818,NY,1818,16,10
ny.uscongress11.1818,NY,1818,16,11
ny.uscongress12.1818,NY,1818,16,12
ny.uscongress13.1818,NY,1818,16,13
ny.uscongress14.1818,NY,1818,16,14
ny.uscongress15.1818,NY,1818,16,15
ny.uscongress16.1818,NY,1818,16,16
ny.uscongress17.1818,NY,1818,16,17
ny.uscongress18.1818,NY,1818,16,18
ny.uscongress19.1818,NY,1818,16,19
ny.uscongress2.1818,NY,1818,16,2
ny.uscongress20.1818,NY,1818,16,20
ny.uscongress21.1818,NY,1818,16,21
ny.uscongress3.1818,NY,1818,16,3
ny.uscongress4.1818,NY,1818,16,4
ny.uscongress5.1818,NY,1818,16,5
ny.uscongress6.1818,NY,1818,16,6
ny.uscongress7.1818,NY,1818,16,7
ny.uscongress8.1818,NY,1818,16,8
ny.uscongress9.1818,NY,1818,16,9
ny.specialcongress6.1821,NY,1821,17,6
ny.uscongress1.1821,NY,1821,17,1
ny.uscongress10.1821,NY,1821,17,10
ny.uscongress11.1821,NY,1821,17,11
ny.uscongress12.1821,NY,1821,17,12
ny.uscongress13.1821,NY,1821,17,13
ny.uscongress14.1821,NY,1821,17,14
ny.uscongress15.1821,NY,1821,17,15
ny.uscongress16.1821,NY,1821,17,16
ny.uscongress17.1821,NY,1821,17,17
ny.uscongress18.1821,NY,1821,17,18
ny.uscongress19.1821,NY,1821,17,19
ny.uscongress2.1821,NY,1821,17,2
ny.uscongress20.1821,NY,1821,17,20
ny.uscongress21.1821,NY,1821,17,21
ny.uscongress22.1821,NY,1821,17,22
ny.uscongress3.1821,NY,1821,17,3
ny.uscongress4.1821,NY,1821,17,4
ny.uscongress5.1821,NY,1821,17,5
ny.uscongress6.1821,NY,1821,17,6
ny.uscongress7.1821,NY,1821,17,7
ny.uscongress8.1821,NY,1821,17,8
ny.uscongress9.1821,NY,1821,17,9
ny.specialelectioncongress9.1822,NY,1822,18,9
ny.uscongress1.1822,NY,1822,18,1
ny.uscongress10.1822,NY,1822,18,10
ny.uscongress11.1822,NY,1822,18,11
ny.uscongress12.1822,NY,1822,18,12
ny.uscongress13.1822,NY,1822,18,13
ny.uscongress14.1822,NY,1822,18,14
ny.uscongress15.1822,NY,1822,18,15
ny.uscongress16.1822,NY,1822,18,16
ny.uscongress17.1822,NY,1822,18,17
ny.uscongress18.1822,NY,1822,18,18
ny.uscongress19.1822,NY,1822,18,19
ny.uscongress2.1822,NY,1822,18,2
ny.uscongress20.1822,NY,1822,18,20
ny.uscongress21.1822,NY,1822,18,21
ny.uscongress22.1822,NY,1822,18,22
ny.uscongress23.1822,NY,1822,18,23
ny.uscongress24.1822,NY,1822,18,24
ny.uscongress25.1822,NY,1822,18,25
ny.uscongress26.1822,NY,1822,18,26
ny.uscongress27.1822,NY,1822,18,27
ny.uscongress28.1822,NY,1822,18,28
ny.uscongress29.1822,NY,1822,18,29
ny.uscongress3.1822,NY,1822,18,3
ny.uscongress30.1822,NY,1822,18,30
ny.uscongress4.1822,NY,1822,18,4
ny.uscongress5.1822,NY,1822,18,5
ny.uscongress6.1822,NY,1822,18,6
ny.uscongress7.1822,NY,1822,18,7
ny.uscongress8.1822,NY,1822,18,8
ny.uscongress9.1822,NY,1822,18,9
ny.congress.1823,NY,1823,18,28
ny.uscongress1.1824,NY,1824,19,1
ny.uscongress10.1824,NY,1824,19,10
ny.uscongress11.1824,NY,1824,19,11
ny.uscongress12.1824,NY,1824,19,12
ny.uscongress13.1824,NY,1824,19,13
ny.uscongress14.1824,NY,1824,19,14
ny.uscongress15.1824,NY,1824,19,15
ny.uscongress16.1824,NY,1824,19,16
ny.uscongress17.1824,NY,1824,19,17
ny.uscongress18.1824,NY,1824,19,18
ny.uscongress19.1824,NY,1824,19,19
ny.uscongress2.1824,NY,1824,19,2
ny.uscongress20.1824,NY,1824,19,20
ny.uscongress21.1824,NY,1824,19,21
ny.uscongress22.1824,NY,1824,19,22
ny.uscongress23.1824,NY,1824,19,23
ny.uscongress24.1824,NY,1824,19,24
ny.uscongress25.1824,NY,1824,19,25
ny.uscongress26.1824,NY,1824,19,26
ny.uscongress27.1824,NY,1824,19,27
ny.uscongress28.1824,NY,1824,19,28
ny.uscongress29.1824,NY,1824,19,29
ny.uscongress3.1824,NY,1824,19,3
ny.uscongress30.1824,NY,1824,19,30
ny.uscongress4.1824,NY,1824,19,4
ny.uscongress5.1824,NY,1824,19,5
ny.uscongress6.1824,NY,1824,19,6
ny.uscongress7.1824,NY,1824,19,7
ny.uscongress8.1824,NY,1824,19,8
ny.uscongress9.1824,NY,1824,19,9
